0,1,2,3
"[('7', '21', {'Sign': 1.0}), ('7', '51', {'Sign': 1.0}), ('51', '21', {'Sign': 1.0})]",X,"('51', '21', '7')",1
"[('51', '21', {'Sign': 1.0}), ('51', '295', {'Sign': 1.0}), ('21', '295', {'Sign': 1.0})]",X,"('51', '21', '295')",1
"[('173', '21', {'Sign': 1.0}), ('173', '51', {'Sign': 1.0}), ('51', '21', {'Sign': 1.0})]",X,"('51', '21', '173')",1
"[('47', '21', {'Sign': 1.0}), ('47', '51', {'Sign': 1.0}), ('51', '21', {'Sign': 1.0})]",X,"('51', '21', '47')",1
"[('83', '21', {'Sign': 1.0}), ('83', '51', {'Sign': 1.0}), ('51', '21', {'Sign': 1.0})]",X,"('51', '21', '83')",1
"[('51', '21', {'Sign': 1.0}), ('51', '70', {'Sign': 1.0}), ('21', '70', {'Sign': 1.0})]",X,"('51', '21', '70')",1
"[('45', '21', {'Sign': 1.0}), ('45', '51', {'Sign': 1.0}), ('51', '21', {'Sign': 1.0})]",X,"('51', '21', '45')",1
"[('51', '21', {'Sign': 1.0}), ('51', '211', {'Sign': 1.0}), ('211', '21', {'Sign': 1.0})]",X,"('51', '21', '211')",1
"[('51', '157', {'Sign': 1.0}), ('51', '21', {'Sign': 1.0}), ('21', '157', {'Sign': 1.0})]",X,"('51', '21', '157')",1
"[('961', '21', {'Sign': 1.0}), ('961', '51', {'Sign': 1.0}), ('51', '21', {'Sign': 1.0})]",X,"('51', '21', '961')",1
"[('7', '51', {'Sign': 1.0}), ('7', '7565', {'Sign': 1.0}), ('51', '7565', {'Sign': 1.0})]",X,"('51', '7', '7565')",1
"[('7', '173', {'Sign': 1.0}), ('7', '51', {'Sign': 1.0}), ('51', '173', {'Sign': 1.0})]",X,"('51', '7', '173')",1
"[('7', '47', {'Sign': 1.0}), ('7', '51', {'Sign': 1.0}), ('51', '47', {'Sign': 1.0})]",X,"('51', '7', '47')",1
"[('83', '51', {'Sign': 1.0}), ('83', '7', {'Sign': 1.0}), ('7', '51', {'Sign': 1.0})]",X,"('51', '7', '83')",1
"[('7', '51', {'Sign': 1.0}), ('7', '70', {'Sign': 1.0}), ('51', '70', {'Sign': 1.0})]",X,"('51', '7', '70')",1
"[('7', '51', {'Sign': 1.0}), ('7', '98', {'Sign': 1.0}), ('51', '98', {'Sign': 1.0})]",X,"('51', '7', '98')",1
"[('7', '345', {'Sign': 1.0}), ('7', '51', {'Sign': 1.0}), ('51', '345', {'Sign': 1.0})]",X,"('51', '7', '345')",1
"[('7', '51', {'Sign': 1.0}), ('7', '687', {'Sign': 1.0}), ('51', '687', {'Sign': 1.0})]",X,"('51', '7', '687')",1
"[('7', '1162', {'Sign': 1.0}), ('7', '51', {'Sign': 1.0}), ('51', '1162', {'Sign': 1.0})]",X,"('51', '7', '1162')",1
"[('371', '51', {'Sign': 1.0}), ('371', '7', {'Sign': 1.0}), ('7', '51', {'Sign': 1.0})]",X,"('51', '7', '371')",1
"[('7', '1287', {'Sign': 1.0}), ('7', '51', {'Sign': 1.0}), ('51', '1287', {'Sign': 1.0})]",X,"('51', '7', '1287')",1
"[('7', '51', {'Sign': 1.0}), ('7', '7566', {'Sign': -1.0}), ('51', '7566', {'Sign': 1.0})]",X,"('51', '7', '7566')",0
"[('7', '51', {'Sign': 1.0}), ('7', '638', {'Sign': 1.0}), ('51', '638', {'Sign': 1.0})]",X,"('51', '7', '638')",1
"[('51', '107', {'Sign': 1.0}), ('51', '193', {'Sign': 1.0}), ('193', '107', {'Sign': 1.0})]",X,"('51', '193', '107')",1
"[('51', '107', {'Sign': 1.0}), ('51', '7565', {'Sign': 1.0}), ('7565', '107', {'Sign': 1.0})]",X,"('51', '7565', '107')",1
"[('51', '7565', {'Sign': 1.0}), ('51', '98', {'Sign': 1.0}), ('98', '7565', {'Sign': 1.0})]",X,"('51', '7565', '98')",1
"[('51', '687', {'Sign': 1.0}), ('51', '7565', {'Sign': 1.0}), ('7565', '687', {'Sign': 1.0})]",X,"('51', '7565', '687')",1
"[('961', '51', {'Sign': 1.0}), ('961', '7565', {'Sign': 1.0}), ('51', '7565', {'Sign': 1.0})]",X,"('51', '7565', '961')",1
"[('83', '47', {'Sign': 1.0}), ('83', '51', {'Sign': 1.0}), ('47', '51', {'Sign': 1.0})]",X,"('51', '47', '83')",1
"[('47', '211', {'Sign': 1.0}), ('47', '51', {'Sign': 1.0}), ('51', '211', {'Sign': 1.0})]",X,"('51', '47', '211')",1
"[('371', '47', {'Sign': 1.0}), ('371', '51', {'Sign': 1.0}), ('47', '51', {'Sign': 1.0})]",X,"('51', '47', '371')",1
"[('51', '176', {'Sign': -1.0}), ('51', '80', {'Sign': 1.0}), ('176', '80', {'Sign': 1.0})]",X,"('51', '80', '176')",0
"[('371', '51', {'Sign': 1.0}), ('371', '80', {'Sign': 1.0}), ('51', '80', {'Sign': 1.0})]",X,"('51', '80', '371')",1
"[('83', '107', {'Sign': 1.0}), ('83', '51', {'Sign': 1.0}), ('51', '107', {'Sign': 1.0})]",X,"('51', '83', '107')",1
"[('83', '51', {'Sign': 1.0}), ('83', '687', {'Sign': 1.0}), ('51', '687', {'Sign': 1.0})]",X,"('51', '83', '687')",1
"[('83', '51', {'Sign': 1.0}), ('83', '7566', {'Sign': 1.0}), ('51', '7566', {'Sign': 1.0})]",X,"('51', '83', '7566')",1
"[('51', '70', {'Sign': 1.0}), ('51', '98', {'Sign': 1.0}), ('98', '70', {'Sign': 1.0})]",X,"('51', '70', '98')",1
"[('51', '211', {'Sign': 1.0}), ('51', '70', {'Sign': 1.0}), ('211', '70', {'Sign': 1.0})]",X,"('51', '70', '211')",1
"[('51', '70', {'Sign': 1.0}), ('51', '7580', {'Sign': -1.0}), ('7580', '70', {'Sign': -1.0})]",X,"('51', '70', '7580')",1
"[('51', '1140', {'Sign': 1.0}), ('51', '70', {'Sign': 1.0}), ('1140', '70', {'Sign': 1.0})]",X,"('51', '70', '1140')",1
"[('371', '51', {'Sign': 1.0}), ('371', '70', {'Sign': 1.0}), ('51', '70', {'Sign': 1.0})]",X,"('51', '70', '371')",1
"[('51', '211', {'Sign': 1.0}), ('51', '98', {'Sign': 1.0}), ('211', '98', {'Sign': 1.0})]",X,"('51', '98', '211')",1
"[('51', '687', {'Sign': 1.0}), ('51', '98', {'Sign': 1.0}), ('98', '687', {'Sign': 1.0})]",X,"('51', '98', '687')",1
"[('51', '135', {'Sign': 1.0}), ('51', '176', {'Sign': -1.0}), ('176', '135', {'Sign': 1.0})]",X,"('51', '135', '176')",0
"[('51', '135', {'Sign': 1.0}), ('51', '136', {'Sign': 1.0}), ('136', '135', {'Sign': 1.0})]",X,"('51', '135', '136')",1
"[('51', '211', {'Sign': 1.0}), ('51', '687', {'Sign': 1.0}), ('211', '687', {'Sign': 1.0})]",X,"('51', '211', '687')",1
"[('51', '211', {'Sign': 1.0}), ('51', '7592', {'Sign': -1.0}), ('211', '7592', {'Sign': -1.0})]",X,"('51', '211', '7592')",1
"[('51', '1287', {'Sign': 1.0}), ('51', '409', {'Sign': 1.0}), ('1287', '409', {'Sign': 1.0})]",X,"('51', '409', '1287')",1
"[('553', '176', {'Sign': 1.0}), ('553', '51', {'Sign': 1.0}), ('51', '176', {'Sign': -1.0})]",X,"('51', '553', '176')",0
"[('588', '170', {'Sign': 1.0}), ('588', '51', {'Sign': 1.0}), ('51', '170', {'Sign': 1.0})]",X,"('51', '170', '588')",1
"[('371', '51', {'Sign': 1.0}), ('371', '672', {'Sign': 1.0}), ('51', '672', {'Sign': 1.0})]",X,"('51', '371', '672')",1
"[('69', '52', {'Sign': 1.0}), ('69', '686', {'Sign': 1.0}), ('52', '686', {'Sign': 1.0})]",X,"('52', '686', '69')",1
"[('7', '52', {'Sign': 1.0}), ('7', '686', {'Sign': 1.0}), ('52', '686', {'Sign': 1.0})]",X,"('52', '686', '7')",1
"[('52', '50', {'Sign': 1.0}), ('52', '69', {'Sign': 1.0}), ('69', '50', {'Sign': 1.0})]",X,"('52', '69', '50')",1
"[('798', '52', {'Sign': -1.0}), ('798', '69', {'Sign': 1.0}), ('52', '69', {'Sign': 1.0})]",X,"('52', '69', '798')",0
"[('52', '69', {'Sign': 1.0}), ('52', '739', {'Sign': 1.0}), ('739', '69', {'Sign': 1.0})]",X,"('52', '69', '739')",1
"[('52', '257', {'Sign': 1.0}), ('52', '69', {'Sign': 1.0}), ('69', '257', {'Sign': 1.0})]",X,"('52', '69', '257')",1
"[('52', '266', {'Sign': 1.0}), ('52', '69', {'Sign': 1.0}), ('69', '266', {'Sign': 1.0})]",X,"('52', '69', '266')",1
"[('52', '100', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0}), ('100', '8', {'Sign': 1.0})]",X,"('52', '8', '100')",1
"[('52', '21', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0}), ('21', '8', {'Sign': 1.0})]",X,"('52', '8', '21')",1
"[('7', '52', {'Sign': 1.0}), ('7', '8', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0})]",X,"('52', '8', '7')",1
"[('52', '32', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0}), ('32', '8', {'Sign': 1.0})]",X,"('52', '8', '32')",1
"[('7565', '52', {'Sign': 1.0}), ('7565', '8', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0})]",X,"('52', '8', '7565')",1
"[('284', '52', {'Sign': 1.0}), ('284', '8', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0})]",X,"('52', '8', '284')",1
"[('52', '1033', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0}), ('1033', '8', {'Sign': 1.0})]",X,"('52', '8', '1033')",1
"[('362', '52', {'Sign': 1.0}), ('362', '8', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0})]",X,"('52', '8', '362')",1
"[('484', '52', {'Sign': 1.0}), ('484', '8', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0})]",X,"('52', '8', '484')",1
"[('52', '189', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0}), ('189', '8', {'Sign': -1.0})]",X,"('52', '8', '189')",0
"[('52', '739', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0}), ('739', '8', {'Sign': -1.0})]",X,"('52', '8', '739')",0
"[('52', '306', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0}), ('306', '8', {'Sign': 1.0})]",X,"('52', '8', '306')",1
"[('52', '266', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0}), ('8', '266', {'Sign': 1.0})]",X,"('52', '8', '266')",1
"[('52', '8', {'Sign': 1.0}), ('52', '807', {'Sign': 1.0}), ('807', '8', {'Sign': 1.0})]",X,"('52', '8', '807')",1
"[('961', '52', {'Sign': 1.0}), ('961', '8', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0})]",X,"('52', '8', '961')",1
"[('52', '21', {'Sign': 1.0}), ('52', '946', {'Sign': 1.0}), ('21', '946', {'Sign': 1.0})]",X,"('52', '946', '21')",1
"[('7', '52', {'Sign': 1.0}), ('7', '946', {'Sign': 1.0}), ('52', '946', {'Sign': 1.0})]",X,"('52', '946', '7')",1
"[('798', '52', {'Sign': -1.0}), ('798', '946', {'Sign': 1.0}), ('52', '946', {'Sign': 1.0})]",X,"('52', '946', '798')",0
"[('52', '100', {'Sign': 1.0}), ('52', '21', {'Sign': 1.0}), ('21', '100', {'Sign': 1.0})]",X,"('52', '100', '21')",1
"[('52', '100', {'Sign': 1.0}), ('52', '50', {'Sign': 1.0}), ('100', '50', {'Sign': 1.0})]",X,"('52', '100', '50')",1
"[('7', '100', {'Sign': 1.0}), ('7', '52', {'Sign': 1.0}), ('52', '100', {'Sign': 1.0})]",X,"('52', '100', '7')",1
"[('7', '21', {'Sign': 1.0}), ('7', '52', {'Sign': 1.0}), ('52', '21', {'Sign': 1.0})]",X,"('52', '21', '7')",1
"[('798', '21', {'Sign': 1.0}), ('798', '52', {'Sign': -1.0}), ('52', '21', {'Sign': 1.0})]",X,"('52', '21', '798')",0
"[('83', '21', {'Sign': 1.0}), ('83', '52', {'Sign': 1.0}), ('52', '21', {'Sign': 1.0})]",X,"('52', '21', '83')",1
"[('362', '21', {'Sign': 1.0}), ('362', '52', {'Sign': 1.0}), ('52', '21', {'Sign': 1.0})]",X,"('52', '21', '362')",1
"[('484', '21', {'Sign': 1.0}), ('484', '52', {'Sign': 1.0}), ('52', '21', {'Sign': 1.0})]",X,"('52', '21', '484')",1
"[('52', '21', {'Sign': 1.0}), ('52', '361', {'Sign': 1.0}), ('21', '361', {'Sign': 1.0})]",X,"('52', '21', '361')",1
"[('52', '21', {'Sign': 1.0}), ('52', '274', {'Sign': 1.0}), ('21', '274', {'Sign': 1.0})]",X,"('52', '21', '274')",1
"[('52', '21', {'Sign': 1.0}), ('52', '266', {'Sign': 1.0}), ('21', '266', {'Sign': 1.0})]",X,"('52', '21', '266')",1
"[('52', '21', {'Sign': 1.0}), ('52', '807', {'Sign': 1.0}), ('21', '807', {'Sign': 1.0})]",X,"('52', '21', '807')",1
"[('1986', '21', {'Sign': 1.0}), ('1986', '52', {'Sign': 1.0}), ('52', '21', {'Sign': 1.0})]",X,"('52', '21', '1986')",1
"[('961', '21', {'Sign': 1.0}), ('961', '52', {'Sign': 1.0}), ('52', '21', {'Sign': 1.0})]",X,"('52', '21', '961')",1
"[('52', '50', {'Sign': 1.0}), ('52', '739', {'Sign': 1.0}), ('739', '50', {'Sign': 1.0})]",X,"('52', '50', '739')",1
"[('257', '50', {'Sign': 1.0}), ('257', '52', {'Sign': 1.0}), ('52', '50', {'Sign': 1.0})]",X,"('52', '50', '257')",1
"[('52', '1755', {'Sign': 1.0}), ('52', '50', {'Sign': 1.0}), ('50', '1755', {'Sign': 1.0})]",X,"('52', '50', '1755')",1
"[('7', '52', {'Sign': 1.0}), ('7', '7565', {'Sign': 1.0}), ('52', '7565', {'Sign': 1.0})]",X,"('52', '7', '7565')",1
"[('7', '1033', {'Sign': 1.0}), ('7', '52', {'Sign': 1.0}), ('52', '1033', {'Sign': 1.0})]",X,"('52', '7', '1033')",1
"[('83', '52', {'Sign': 1.0}), ('83', '7', {'Sign': 1.0}), ('7', '52', {'Sign': 1.0})]",X,"('52', '7', '83')",1
"[('362', '52', {'Sign': 1.0}), ('362', '7', {'Sign': 1.0}), ('7', '52', {'Sign': 1.0})]",X,"('52', '7', '362')",1
"[('7', '484', {'Sign': 1.0}), ('7', '52', {'Sign': 1.0}), ('52', '484', {'Sign': 1.0})]",X,"('52', '7', '484')",1
"[('7', '203', {'Sign': 1.0}), ('7', '52', {'Sign': 1.0}), ('52', '203', {'Sign': 1.0})]",X,"('52', '7', '203')",1
"[('7', '306', {'Sign': 1.0}), ('7', '52', {'Sign': 1.0}), ('52', '306', {'Sign': 1.0})]",X,"('52', '7', '306')",1
"[('7', '266', {'Sign': 1.0}), ('7', '52', {'Sign': 1.0}), ('52', '266', {'Sign': 1.0})]",X,"('52', '7', '266')",1
"[('7', '52', {'Sign': 1.0}), ('7', '638', {'Sign': 1.0}), ('52', '638', {'Sign': 1.0})]",X,"('52', '7', '638')",1
"[('798', '32', {'Sign': 1.0}), ('798', '52', {'Sign': -1.0}), ('52', '32', {'Sign': 1.0})]",X,"('52', '32', '798')",0
"[('52', '257', {'Sign': 1.0}), ('52', '32', {'Sign': 1.0}), ('32', '257', {'Sign': 1.0})]",X,"('52', '32', '257')",1
"[('52', '203', {'Sign': 1.0}), ('52', '32', {'Sign': 1.0}), ('203', '32', {'Sign': 1.0})]",X,"('52', '32', '203')",1
"[('961', '52', {'Sign': 1.0}), ('961', '7565', {'Sign': 1.0}), ('52', '7565', {'Sign': 1.0})]",X,"('52', '7565', '961')",1
"[('949', '52', {'Sign': 1.0}), ('949', '798', {'Sign': -1.0}), ('798', '52', {'Sign': -1.0})]",X,"('52', '798', '949')",1
"[('362', '52', {'Sign': 1.0}), ('362', '961', {'Sign': 1.0}), ('961', '52', {'Sign': 1.0})]",X,"('52', '362', '961')",1
"[('52', '189', {'Sign': 1.0}), ('52', '306', {'Sign': 1.0}), ('189', '306', {'Sign': 1.0})]",X,"('52', '189', '306')",1
"[('7552', '16', {'Sign': 1.0}), ('7552', '54', {'Sign': 1.0}), ('54', '16', {'Sign': 1.0})]",X,"('54', '7552', '16')",1
"[('7552', '54', {'Sign': 1.0}), ('7552', '7550', {'Sign': 1.0}), ('7550', '54', {'Sign': -1.0})]",X,"('54', '7552', '7550')",0
"[('840', '148', {'Sign': 1.0}), ('840', '54', {'Sign': 1.0}), ('148', '54', {'Sign': 1.0})]",X,"('54', '840', '148')",1
"[('840', '531', {'Sign': 1.0}), ('840', '54', {'Sign': 1.0}), ('54', '531', {'Sign': 1.0})]",X,"('54', '840', '531')",1
"[('449', '16', {'Sign': 1.0}), ('449', '54', {'Sign': 1.0}), ('54', '16', {'Sign': 1.0})]",X,"('54', '16', '449')",1
"[('23', '16', {'Sign': 1.0}), ('23', '54', {'Sign': 1.0}), ('54', '16', {'Sign': 1.0})]",X,"('54', '16', '23')",1
"[('148', '16', {'Sign': 1.0}), ('148', '54', {'Sign': 1.0}), ('54', '16', {'Sign': 1.0})]",X,"('54', '16', '148')",1
"[('7550', '16', {'Sign': 1.0}), ('7550', '54', {'Sign': -1.0}), ('54', '16', {'Sign': 1.0})]",X,"('54', '16', '7550')",0
"[('74', '293', {'Sign': 1.0}), ('74', '54', {'Sign': 1.0}), ('293', '54', {'Sign': 1.0})]",X,"('54', '74', '293')",1
"[('188', '2336', {'Sign': -1.0}), ('188', '54', {'Sign': 1.0}), ('54', '2336', {'Sign': -1.0})]",X,"('54', '2336', '188')",1
"[('469', '2336', {'Sign': -1.0}), ('469', '54', {'Sign': 1.0}), ('54', '2336', {'Sign': -1.0})]",X,"('54', '2336', '469')",1
"[('23', '54', {'Sign': 1.0}), ('23', '84', {'Sign': 1.0}), ('54', '84', {'Sign': 1.0})]",X,"('54', '84', '23')",1
"[('148', '54', {'Sign': 1.0}), ('148', '84', {'Sign': 1.0}), ('54', '84', {'Sign': 1.0})]",X,"('54', '84', '148')",1
"[('610', '54', {'Sign': 1.0}), ('610', '84', {'Sign': 1.0}), ('54', '84', {'Sign': 1.0})]",X,"('54', '84', '610')",1
"[('23', '108', {'Sign': 1.0}), ('23', '54', {'Sign': 1.0}), ('54', '108', {'Sign': 1.0})]",X,"('54', '23', '108')",1
"[('23', '293', {'Sign': 1.0}), ('23', '54', {'Sign': 1.0}), ('293', '54', {'Sign': 1.0})]",X,"('54', '23', '293')",1
"[('23', '469', {'Sign': 1.0}), ('23', '54', {'Sign': 1.0}), ('54', '469', {'Sign': 1.0})]",X,"('54', '23', '469')",1
"[('119', '23', {'Sign': 1.0}), ('119', '54', {'Sign': 1.0}), ('23', '54', {'Sign': 1.0})]",X,"('54', '23', '119')",1
"[('23', '466', {'Sign': 1.0}), ('23', '54', {'Sign': 1.0}), ('466', '54', {'Sign': 1.0})]",X,"('54', '23', '466')",1
"[('188', '108', {'Sign': 1.0}), ('188', '54', {'Sign': 1.0}), ('54', '108', {'Sign': 1.0})]",X,"('54', '108', '188')",1
"[('188', '54', {'Sign': 1.0}), ('188', '7550', {'Sign': -1.0}), ('7550', '54', {'Sign': -1.0})]",X,"('54', '188', '7550')",1
"[('188', '469', {'Sign': 1.0}), ('188', '54', {'Sign': 1.0}), ('54', '469', {'Sign': 1.0})]",X,"('54', '188', '469')",1
"[('188', '200', {'Sign': 1.0}), ('188', '54', {'Sign': 1.0}), ('54', '200', {'Sign': 1.0})]",X,"('54', '188', '200')",1
"[('188', '234', {'Sign': 1.0}), ('188', '54', {'Sign': 1.0}), ('234', '54', {'Sign': 1.0})]",X,"('54', '188', '234')",1
"[('91', '293', {'Sign': 1.0}), ('91', '54', {'Sign': 1.0}), ('293', '54', {'Sign': 1.0})]",X,"('54', '91', '293')",1
"[('91', '469', {'Sign': 1.0}), ('91', '54', {'Sign': 1.0}), ('54', '469', {'Sign': 1.0})]",X,"('54', '91', '469')",1
"[('119', '54', {'Sign': 1.0}), ('119', '91', {'Sign': 1.0}), ('91', '54', {'Sign': 1.0})]",X,"('54', '91', '119')",1
"[('91', '200', {'Sign': 1.0}), ('91', '54', {'Sign': 1.0}), ('54', '200', {'Sign': 1.0})]",X,"('54', '91', '200')",1
"[('234', '54', {'Sign': 1.0}), ('234', '91', {'Sign': 1.0}), ('91', '54', {'Sign': 1.0})]",X,"('54', '91', '234')",1
"[('119', '148', {'Sign': 1.0}), ('119', '54', {'Sign': 1.0}), ('148', '54', {'Sign': 1.0})]",X,"('54', '148', '119')",1
"[('148', '466', {'Sign': 1.0}), ('148', '54', {'Sign': 1.0}), ('54', '466', {'Sign': 1.0})]",X,"('54', '148', '466')",1
"[('293', '54', {'Sign': 1.0}), ('293', '7400', {'Sign': 1.0}), ('54', '7400', {'Sign': 1.0})]",X,"('54', '293', '7400')",1
"[('119', '293', {'Sign': 1.0}), ('119', '54', {'Sign': 1.0}), ('293', '54', {'Sign': 1.0})]",X,"('54', '293', '119')",1
"[('234', '469', {'Sign': 1.0}), ('234', '54', {'Sign': 1.0}), ('54', '469', {'Sign': 1.0})]",X,"('54', '469', '234')",1
"[('234', '200', {'Sign': 1.0}), ('234', '54', {'Sign': 1.0}), ('54', '200', {'Sign': 1.0})]",X,"('54', '200', '234')",1
"[('56', '7595', {'Sign': 1.0}), ('56', '969', {'Sign': 1.0}), ('7595', '969', {'Sign': 1.0})]",X,"('56', '7595', '969')",1
"[('56', '27', {'Sign': 1.0}), ('56', '7595', {'Sign': 1.0}), ('7595', '27', {'Sign': 1.0})]",X,"('56', '7595', '27')",1
"[('56', '244', {'Sign': 1.0}), ('56', '7595', {'Sign': 1.0}), ('7595', '244', {'Sign': 1.0})]",X,"('56', '7595', '244')",1
"[('56', '107', {'Sign': 1.0}), ('56', '7595', {'Sign': 1.0}), ('7595', '107', {'Sign': 1.0})]",X,"('56', '7595', '107')",1
"[('56', '53', {'Sign': 1.0}), ('56', '7595', {'Sign': 1.0}), ('53', '7595', {'Sign': -1.0})]",X,"('56', '7595', '53')",0
"[('56', '147', {'Sign': 1.0}), ('56', '421', {'Sign': 1.0}), ('147', '421', {'Sign': 1.0})]",X,"('56', '147', '421')",1
"[('56', '147', {'Sign': 1.0}), ('56', '1539', {'Sign': 1.0}), ('147', '1539', {'Sign': 1.0})]",X,"('56', '147', '1539')",1
"[('56', '36', {'Sign': 1.0}), ('56', '6', {'Sign': 1.0}), ('6', '36', {'Sign': 1.0})]",X,"('56', '6', '36')",1
"[('56', '27', {'Sign': 1.0}), ('56', '6', {'Sign': 1.0}), ('6', '27', {'Sign': 1.0})]",X,"('56', '6', '27')",1
"[('56', '244', {'Sign': 1.0}), ('56', '6', {'Sign': 1.0}), ('6', '244', {'Sign': 1.0})]",X,"('56', '6', '244')",1
"[('56', '107', {'Sign': 1.0}), ('56', '6', {'Sign': 1.0}), ('6', '107', {'Sign': 1.0})]",X,"('56', '6', '107')",1
"[('56', '53', {'Sign': 1.0}), ('56', '6', {'Sign': 1.0}), ('6', '53', {'Sign': 1.0})]",X,"('56', '6', '53')",1
"[('56', '1179', {'Sign': 1.0}), ('56', '6', {'Sign': 1.0}), ('6', '1179', {'Sign': 1.0})]",X,"('56', '6', '1179')",1
"[('56', '227', {'Sign': 1.0}), ('56', '6', {'Sign': 1.0}), ('6', '227', {'Sign': 1.0})]",X,"('56', '6', '227')",1
"[('56', '1346', {'Sign': 1.0}), ('56', '6', {'Sign': 1.0}), ('6', '1346', {'Sign': 1.0})]",X,"('56', '6', '1346')",1
"[('56', '431', {'Sign': 1.0}), ('56', '6', {'Sign': 1.0}), ('6', '431', {'Sign': 1.0})]",X,"('56', '6', '431')",1
"[('56', '27', {'Sign': 1.0}), ('56', '36', {'Sign': 1.0}), ('36', '27', {'Sign': 1.0})]",X,"('56', '36', '27')",1
"[('56', '197', {'Sign': 1.0}), ('56', '36', {'Sign': 1.0}), ('36', '197', {'Sign': 1.0})]",X,"('56', '36', '197')",1
"[('56', '227', {'Sign': 1.0}), ('56', '36', {'Sign': 1.0}), ('36', '227', {'Sign': 1.0})]",X,"('56', '36', '227')",1
"[('56', '1179', {'Sign': 1.0}), ('56', '27', {'Sign': 1.0}), ('1179', '27', {'Sign': 1.0})]",X,"('56', '27', '1179')",1
"[('56', '1346', {'Sign': 1.0}), ('56', '27', {'Sign': 1.0}), ('1346', '27', {'Sign': 1.0})]",X,"('56', '27', '1346')",1
"[('56', '27', {'Sign': 1.0}), ('56', '3166', {'Sign': 1.0}), ('3166', '27', {'Sign': 1.0})]",X,"('56', '27', '3166')",1
"[('56', '197', {'Sign': 1.0}), ('56', '244', {'Sign': 1.0}), ('244', '197', {'Sign': 1.0})]",X,"('56', '244', '197')",1
"[('56', '227', {'Sign': 1.0}), ('56', '244', {'Sign': 1.0}), ('244', '227', {'Sign': 1.0})]",X,"('56', '244', '227')",1
"[('592', '43', {'Sign': 1.0}), ('592', '8', {'Sign': -1.0}), ('8', '43', {'Sign': 1.0})]",X,"('592', '8', '43')",0
"[('7', '272', {'Sign': 1.0}), ('7', '614', {'Sign': 1.0}), ('272', '614', {'Sign': 1.0})]",X,"('614', '7', '272')",1
"[('272', '614', {'Sign': 1.0}), ('272', '7571', {'Sign': -1.0}), ('7571', '614', {'Sign': -1.0})]",X,"('614', '272', '7571')",1
"[('7576', '272', {'Sign': -1.0}), ('7576', '614', {'Sign': -1.0}), ('272', '614', {'Sign': 1.0})]",X,"('614', '272', '7576')",1
"[('577', '614', {'Sign': 1.0}), ('577', '7576', {'Sign': -1.0}), ('7576', '614', {'Sign': -1.0})]",X,"('614', '577', '7576')",1
"[('7576', '614', {'Sign': -1.0}), ('7576', '7571', {'Sign': 1.0}), ('7571', '614', {'Sign': -1.0})]",X,"('614', '7571', '7576')",1
"[('7520', '614', {'Sign': -1.0}), ('7520', '7571', {'Sign': 1.0}), ('7571', '614', {'Sign': -1.0})]",X,"('614', '7571', '7520')",1
"[('92', '62', {'Sign': 1.0}), ('92', '73', {'Sign': 1.0}), ('73', '62', {'Sign': 1.0})]",X,"('62', '73', '92')",1
"[('73', '62', {'Sign': 1.0}), ('73', '85', {'Sign': 1.0}), ('85', '62', {'Sign': 1.0})]",X,"('62', '73', '85')",1
"[('278', '62', {'Sign': 1.0}), ('278', '73', {'Sign': 1.0}), ('73', '62', {'Sign': 1.0})]",X,"('62', '73', '278')",1
"[('136', '62', {'Sign': 1.0}), ('136', '73', {'Sign': 1.0}), ('73', '62', {'Sign': 1.0})]",X,"('62', '73', '136')",1
"[('8', '21', {'Sign': 1.0}), ('8', '62', {'Sign': 1.0}), ('21', '62', {'Sign': 1.0})]",X,"('62', '8', '21')",1
"[('7', '62', {'Sign': 1.0}), ('7', '8', {'Sign': 1.0}), ('8', '62', {'Sign': 1.0})]",X,"('62', '8', '7')",1
"[('8', '62', {'Sign': 1.0}), ('8', '7565', {'Sign': 1.0}), ('7565', '62', {'Sign': 1.0})]",X,"('62', '8', '7565')",1
"[('8', '62', {'Sign': 1.0}), ('8', '85', {'Sign': 1.0}), ('85', '62', {'Sign': 1.0})]",X,"('62', '8', '85')",1
"[('205', '62', {'Sign': 1.0}), ('205', '8', {'Sign': 1.0}), ('8', '62', {'Sign': 1.0})]",X,"('62', '8', '205')",1
"[('8', '229', {'Sign': -1.0}), ('8', '62', {'Sign': 1.0}), ('229', '62', {'Sign': 1.0})]",X,"('62', '8', '229')",0
"[('8', '5679', {'Sign': -1.0}), ('8', '62', {'Sign': 1.0}), ('5679', '62', {'Sign': 1.0})]",X,"('62', '8', '5679')",0
"[('8', '306', {'Sign': 1.0}), ('8', '62', {'Sign': 1.0}), ('306', '62', {'Sign': 1.0})]",X,"('62', '8', '306')",1
